Epochs,Iterations,Loss
1,10,1.6453388631343842
1,20,1.2390189230442048
1,30,0.9831238806247711
1,40,0.7454693377017975
1,50,0.5673125773668289
1,60,0.6215374380350113
1,70,0.6228092521429062
1,80,0.5663725674152374
1,90,0.5880157709121704
1,100,0.5754259109497071
1,110,0.5938091158866883
1,120,0.5713273823261261
1,130,0.4989372342824936
1,140,0.559077826142311
1,150,0.5259919166564941
1,160,0.5927330911159515
1,170,0.5766175776720047
1,180,0.491703000664711
1,190,0.5506312668323516
1,200,0.505346092581749
1,210,0.42477511763572695
1,220,0.7383939683437347
1,230,0.4441640317440033
1,240,0.5906963080167771
1,250,0.46703329086303713
1,260,0.5126643240451813
1,270,0.5860893964767456
1,280,0.49746819138526915
1,290,0.55370534658432
1,300,0.4789373755455017
1,310,0.4338194042444229
1,320,0.5110923022031784
1,330,0.7038264185190201
1,340,0.5648042887449265
1,350,0.5897883296012878
1,360,0.603430661559105
1,370,0.48293761610984803
1,380,0.5117570564150811
1,390,0.4523495763540268
1,400,0.5389968425035476
1,410,0.5276658326387406
1,420,0.3965975493192673
1,430,0.5072544634342193
1,440,0.4040114790201187
1,450,0.3836771726608276
1,460,0.571483114361763
1,470,0.4620194107294083
1,480,0.5056385725736618
1,490,0.528392317891121
1,500,0.40452006459236145
1,510,0.5404916077852249
1,520,0.4634584620594978
1,530,0.5544119000434875
1,540,0.42459374368190766
1,550,0.5098549634218216
1,560,0.4382420629262924
1,570,0.5232431650161743
1,580,0.5378674805164337
1,590,0.44830487072467806
1,600,0.5499606549739837
1,610,0.4232932925224304
1,620,0.5178292036056519
1,630,0.5030831575393677
1,640,0.3985557645559311
1,650,0.45536094903945923
1,660,0.4050825029611588
1,670,0.47566690146923063
1,680,0.4407512307167053
1,690,0.3838381409645081
1,700,0.4083911716938019
1,710,0.43784937262535095
1,720,0.4979254513978958
1,730,0.36430642902851107
1,740,0.4993006348609924
1,750,0.5885362207889557
1,760,0.42389380037784574
1,770,0.4370072394609451
1,780,0.35312677919864655
1,790,0.3854444265365601
1,800,0.4064458727836609
1,810,0.43965705037117003
1,820,0.39392555207014085
1,830,0.42241973876953126
1,840,0.45084935426712036
1,850,0.45740164518356324
1,860,0.4991474151611328
1,870,0.44336193799972534
1,880,0.390646356344223
1,890,0.4122346073389053
1,900,0.41248770505189897
1,910,0.41682887077331543
1,920,0.40476055145263673
1,930,0.40361419767141343
1,940,0.3975092232227325
1,950,0.49936002790927886
1,960,0.3896675705909729
1,970,0.4310998857021332
1,980,0.4126469299197197
1,990,0.4744818717241287
1,1000,0.4102386549115181
1,1010,0.4348034292459488
1,1020,0.4222003608942032
1,1030,0.3936056300997734
1,1040,0.42397690564393997
1,1050,0.4039578318595886
1,1060,0.4204739809036255
1,1070,0.3999404639005661
1,1080,0.424240431189537
1,1090,0.4285522311925888
1,1100,0.4674733132123947
1,1110,0.3427280500531197
1,1120,0.315980926156044
1,1130,0.3745108500123024
1,1140,0.43313635885715485
1,1150,0.3842450365424156
1,1160,0.40157680213451385
1,1170,0.3971828043460846
1,1180,0.39848844408988954
1,1190,0.49186199009418485
1,1200,0.44256317913532256
1,1210,0.4400104582309723
1,1220,0.3250998631119728
1,1230,0.4942380845546722
1,1240,0.46441146433353425
1,1250,0.398863410949707
1,1260,0.38579517900943755
1,1270,0.34251132756471636
1,1280,0.3813517436385155
1,1290,0.3874833777546883
1,1300,0.36317078173160555
1,1310,0.35862223356962203
1,1320,0.4510503649711609
1,1330,0.43231222331523894
1,1340,0.43941972255706785
1,1350,0.3801303207874298
1,1360,0.33774048686027525
1,1370,0.5285277724266052
1,1380,0.4348748117685318
1,1390,0.3838472247123718
1,1400,0.41578889936208724
1,1410,0.3921843826770782
1,1420,0.3750534325838089
1,1430,0.35996784269809723
1,1440,0.3147691309452057
1,1450,0.46753782629966734
1,1460,0.3694583043456078
1,1470,0.4136417344212532
1,1480,0.3672595262527466
1,1490,0.3851218432188034
1,1500,0.3865810737013817
1,1510,0.4295774847269058
1,1520,0.4330911189317703
1,1530,0.4025230959057808
1,1540,0.38757030218839644
1,1550,0.4017791599035263
1,1560,0.34518222212791444
1,1570,0.4368344351649284
1,1580,0.3700605988502502
1,1590,0.3787303566932678
1,1600,0.3621837466955185
1,1610,0.33232307285070417
2,1620,0.3732032775878906
2,1630,0.404451847076416
2,1640,0.37778583019971845
2,1650,0.3977130174636841
2,1660,0.4460295706987381
2,1670,0.4027158558368683
2,1680,0.36330661475658416
2,1690,0.48109657466411593
2,1700,0.40636357069015505
2,1710,0.344432233273983
2,1720,0.3885619819164276
2,1730,0.4196522682905197
2,1740,0.38291075080633163
2,1750,0.39191053807735443
2,1760,0.3810263007879257
2,1770,0.32519872635602953
2,1780,0.3552509516477585
2,1790,0.32027683705091475
2,1800,0.31717110723257064
2,1810,0.3052206873893738
2,1820,0.31550816893577577
2,1830,0.3845954105257988
2,1840,0.33964429050683975
2,1850,0.3666700318455696
2,1860,0.3418019562959671
2,1870,0.3447460040450096
2,1880,0.32303527742624283
2,1890,0.3611761376261711
2,1900,0.33406059443950653
2,1910,0.36020547300577166
2,1920,0.35461047291755676
2,1930,0.36303095072507857
2,1940,0.4242968916893005
2,1950,0.38581704944372175
2,1960,0.46334592401981356
2,1970,0.33404481410980225
2,1980,0.38544963151216505
2,1990,0.3513118073344231
2,2000,0.39648762792348863
2,2010,0.39053038954734803
2,2020,0.4164430573582649
2,2030,0.3851387932896614
2,2040,0.31349578201770784
2,2050,0.4129837691783905
2,2060,0.37130375355482104
2,2070,0.3406472146511078
2,2080,0.3276304677128792
2,2090,0.3399550125002861
2,2100,0.3704362064599991
2,2110,0.3514752075076103
2,2120,0.33867609649896624
2,2130,0.42084882259368894
2,2140,0.3842741191387177
2,2150,0.352872633934021
2,2160,0.34783432334661485
2,2170,0.3520711898803711
2,2180,0.3996047183871269
2,2190,0.32460555583238604
2,2200,0.3430059924721718
2,2210,0.30484854280948637
2,2220,0.3630598112940788
2,2230,0.3503663882613182
2,2240,0.3328753516077995
2,2250,0.30252674520015715
2,2260,0.39467371106147764
2,2270,0.32127283662557604
2,2280,0.2740508645772934
2,2290,0.3405026003718376
2,2300,0.37454295754432676
2,2310,0.3817495331168175
2,2320,0.40430200546979905
2,2330,0.3496235340833664
2,2340,0.3534460186958313
2,2350,0.35615272223949435
2,2360,0.3097356021404266
2,2370,0.3201733648777008
2,2380,0.3420229867100716
2,2390,0.42001170217990874
2,2400,0.4222878500819206
2,2410,0.31925064921379087
2,2420,0.34043690264225007
2,2430,0.4227221667766571
2,2440,0.3107818827033043
2,2450,0.43033687472343446
2,2460,0.3862389177083969
2,2470,0.3538559451699257
2,2480,0.35454496294260024
2,2490,0.3747802391648293
2,2500,0.424050435423851
2,2510,0.3271738067269325
2,2520,0.3287738382816315
2,2530,0.32091655284166337
2,2540,0.3360087752342224
2,2550,0.4045383706688881
2,2560,0.35775575041770935
2,2570,0.37865123748779295
2,2580,0.4060332000255585
2,2590,0.3638397827744484
2,2600,0.4365106180310249
2,2610,0.37470356523990633
2,2620,0.3550092950463295
2,2630,0.3071109026670456
2,2640,0.31843385100364685
2,2650,0.31457944214344025
2,2660,0.32592034339904785
2,2670,0.29462634921073916
2,2680,0.35020858645439146
2,2690,0.31706245243549347
2,2700,0.3566324576735497
2,2710,0.2925178915262222
2,2720,0.3137619897723198
2,2730,0.3689492166042328
2,2740,0.3655805215239525
2,2750,0.32245505303144456
2,2760,0.33612518608570097
2,2770,0.33631349354982376
2,2780,0.37461013793945314
2,2790,0.4445522665977478
2,2800,0.3660053640604019
2,2810,0.34406558573246004
2,2820,0.3738762840628624
2,2830,0.2966030716896057
2,2840,0.2978683590888977
2,2850,0.3173853293061256
2,2860,0.31059140115976336
2,2870,0.2596499606966972
2,2880,0.36921866089105604
2,2890,0.38560140430927276
2,2900,0.3709970563650131
2,2910,0.3874814257025719
2,2920,0.32557276636362076
2,2930,0.3750606685876846
2,2940,0.43502565920352937
2,2950,0.3552802175283432
2,2960,0.3319653540849686
2,2970,0.40423172563314436
2,2980,0.38081423938274384
2,2990,0.3371386557817459
2,3000,0.33175172060728075
2,3010,0.32319609075784683
2,3020,0.3309862017631531
2,3030,0.3624067857861519
2,3040,0.37938731014728544
2,3050,0.3241896599531174
2,3060,0.3589187279343605
2,3070,0.3502916470170021
2,3080,0.45612527430057526
2,3090,0.3133343279361725
2,3100,0.29710771441459655
2,3110,0.34292041063308715
2,3120,0.3225647032260895
2,3130,0.393766824901104
2,3140,0.4001407980918884
2,3150,0.3374469429254532
2,3160,0.37155264168977736
2,3170,0.36966982334852216
2,3180,0.3518929839134216
2,3190,0.30124521255493164
2,3200,0.3820613339543343
2,3210,0.3297842890024185
2,3220,0.3972951412200928
3,3230,0.29282930344343183
3,3240,0.3473011150956154
3,3250,0.27743586897850037
3,3260,0.3177490159869194
3,3270,0.2831345245242119
3,3280,0.37213474065065383
3,3290,0.3503017395734787
3,3300,0.327061764895916
3,3310,0.29586329162120817
3,3320,0.2705608278512955
3,3330,0.3928305134177208
3,3340,0.3529470220208168
3,3350,0.3812311202287674
3,3360,0.27821810990571977
3,3370,0.30823134630918503
3,3380,0.33230976164340975
3,3390,0.29200572073459624
3,3400,0.2867651149630547
3,3410,0.3366756305098534
3,3420,0.2660494938492775
3,3430,0.39517524242401125
3,3440,0.2858326703310013
3,3450,0.41603443026542664
3,3460,0.3405026912689209
3,3470,0.3641122251749039
3,3480,0.3194364130496979
3,3490,0.28220847696065904
3,3500,0.4270825207233429
3,3510,0.30958650559186934
3,3520,0.32824932038784027
3,3530,0.3241195574402809
3,3540,0.36273973137140275
3,3550,0.27186395823955534
3,3560,0.3233677238225937
3,3570,0.3684887558221817
3,3580,0.37395800799131396
3,3590,0.31300406008958814
3,3600,0.31983672529459
3,3610,0.2728578597307205
3,3620,0.2777192011475563
3,3630,0.3831191897392273
3,3640,0.3510697305202484
3,3650,0.33380459249019623
3,3660,0.30441839545965194
3,3670,0.33565927147865293
3,3680,0.29335838556289673
3,3690,0.26209057718515394
3,3700,0.33508526235818864
3,3710,0.31423441767692567
3,3720,0.3439303547143936
3,3730,0.29062326699495317
3,3740,0.2732716083526611
3,3750,0.3548291876912117
3,3760,0.3918012946844101
3,3770,0.28321281969547274
3,3780,0.30502803176641463
3,3790,0.27171446830034257
3,3800,0.2582052513957024
3,3810,0.33648080229759214
3,3820,0.27505858391523363
3,3830,0.2996706396341324
3,3840,0.29755634516477586
3,3850,0.41441584527492525
3,3860,0.28263777643442156
3,3870,0.3015823304653168
3,3880,0.3107856512069702
3,3890,0.26854537576437
3,3900,0.42121447771787646
3,3910,0.29237901866436006
3,3920,0.2893386989831924
3,3930,0.316738723218441
3,3940,0.3542190968990326
3,3950,0.35555867552757264
3,3960,0.29755117148160937
3,3970,0.3561298564076424
3,3980,0.2702858954668045
3,3990,0.35103346705436705
3,4000,0.3293979689478874
3,4010,0.26056213676929474
3,4020,0.2584742113947868
3,4030,0.3378539577126503
3,4040,0.2989248722791672
3,4050,0.32154604643583296
3,4060,0.33957290798425677
3,4070,0.36720488518476485
3,4080,0.30299853831529616
3,4090,0.2857897594571114
3,4100,0.3420557647943497
3,4110,0.29473416656255724
3,4120,0.32336080223321917
3,4130,0.3577112630009651
3,4140,0.2984892621636391
3,4150,0.33313805162906646
3,4160,0.4102176070213318
3,4170,0.37761110663414
3,4180,0.3149466022849083
3,4190,0.30126506835222244
3,4200,0.3690100610256195
3,4210,0.3445646703243256
3,4220,0.3190397620201111
3,4230,0.34347048997879026
3,4240,0.35414572060108185
3,4250,0.3204029858112335
3,4260,0.39318824708461764
3,4270,0.30732179135084153
3,4280,0.27218902856111526
3,4290,0.37824718058109286
3,4300,0.44571067690849303
3,4310,0.34039209187030794
3,4320,0.3361199051141739
3,4330,0.29436336308717725
3,4340,0.3427447110414505
3,4350,0.36278881728649137
3,4360,0.29920320212841034
3,4370,0.3829167693853378
3,4380,0.2817341431975365
3,4390,0.3306353136897087
3,4400,0.36820865124464036
3,4410,0.3103843182325363
3,4420,0.2604594111442566
3,4430,0.3493136569857597
3,4440,0.30036570876836777
3,4450,0.3270221263170242
3,4460,0.2958183839917183
3,4470,0.3000587120652199
3,4480,0.36155377328395844
3,4490,0.31134904772043226
3,4500,0.26883963495492935
3,4510,0.29884485602378846
3,4520,0.29953369349241254
3,4530,0.32019617557525637
3,4540,0.2933966264128685
3,4550,0.30615903735160827
3,4560,0.27880275398492815
3,4570,0.2663648635149002
3,4580,0.3332614883780479
3,4590,0.2871336415410042
3,4600,0.3272466421127319
3,4610,0.26692519187927244
3,4620,0.35112694203853606
3,4630,0.38441612422466276
3,4640,0.3370565608143806
3,4650,0.33636477440595625
3,4660,0.30531694889068606
3,4670,0.2801192730665207
3,4680,0.31621493101119996
3,4690,0.3541203051805496
3,4700,0.3168013125658035
3,4710,0.3290561333298683
3,4720,0.3445791691541672
3,4730,0.333300456404686
3,4740,0.2950469940900803
3,4750,0.31351100355386735
3,4760,0.255165696144104
3,4770,0.4022335007786751
