Epochs,Iterations,Loss
1,10,1.7595625162124633
1,20,1.3364577174186707
1,30,1.0344777822494506
1,40,1.2526884019374847
1,50,0.9467469811439514
1,60,0.9549659252166748
1,70,0.791031438112259
1,80,0.876060140132904
1,90,0.8249208629131317
1,100,0.7482984751462937
1,110,0.7966943740844726
1,120,0.6912350207567215
1,130,0.6307900816202163
1,140,0.7353251248598098
1,150,0.6701583147048951
1,160,0.6525186359882355
1,170,0.7242305397987365
1,180,0.6457675874233246
1,190,0.6185735762119293
1,200,0.5672802120447159
1,210,0.6546472787857056
1,220,0.6630922466516495
1,230,0.6050124794244767
1,240,0.780550292134285
1,250,0.6084813624620438
1,260,0.7350452184677124
1,270,0.5582163482904434
1,280,0.5780914276838303
1,290,0.5559686422348022
1,300,0.589280503988266
1,310,0.5691288053989411
1,320,0.6099793314933777
1,330,0.6173831820487976
1,340,0.6158585876226426
1,350,0.5931363612413406
1,360,0.5439781337976456
1,370,0.6016887933015823
1,380,0.5455190926790238
1,390,0.6627673327922821
1,400,0.5039402276277543
1,410,0.5751151442527771
1,420,0.6203673154115676
1,430,0.5943645775318146
1,440,0.5619198679924011
1,450,0.5792124181985855
1,460,0.548610508441925
1,470,0.5786571353673935
1,480,0.6049264043569564
1,490,0.5554840266704559
1,500,0.4852038472890854
1,510,0.5429905652999878
1,520,0.5431352436542511
1,530,0.4512155145406723
1,540,0.4572890430688858
1,550,0.5235104233026504
1,560,0.4627826392650604
1,570,0.4920381486415863
1,580,0.42654899060726165
1,590,0.6511165648698807
1,600,0.4909768491983414
1,610,0.4990537613630295
1,620,0.47767673432826996
1,630,0.39693587422370913
1,640,0.42750056087970734
1,650,0.44517306089401243
1,660,0.5209478214383125
1,670,0.5149417757987976
1,680,0.4638319373130798
1,690,0.47988080978393555
1,700,0.4857031315565109
1,710,0.4353636234998703
1,720,0.466133613884449
1,730,0.554325744509697
1,740,0.4529148548841476
1,750,0.586777862906456
1,760,0.5046927124261856
1,770,0.645391434431076
1,780,0.5674346476793289
1,790,0.4889043986797333
1,800,0.49944281578063965
1,810,0.5215165138244628
1,820,0.4659352585673332
1,830,0.4727008730173111
1,840,0.45795105397701263
1,850,0.5121579766273499
1,860,0.43380668461322786
1,870,0.44773713052272796
1,880,0.4581809252500534
1,890,0.44783184230327605
1,900,0.47864255011081697
1,910,0.45839832723140717
1,920,0.47156483232975005
1,930,0.4103550001978874
1,940,0.4834721237421036
1,950,0.4819798082113266
1,960,0.4465015083551407
1,970,0.48678289353847504
1,980,0.44450090229511263
1,990,0.3734626203775406
1,1000,0.46175322830677035
1,1010,0.4442869320511818
1,1020,0.3997162938117981
1,1030,0.4406564116477966
1,1040,0.45337113440036775
1,1050,0.3915181338787079
1,1060,0.46284233331680297
1,1070,0.43029084205627444
1,1080,0.45173765122890475
1,1090,0.4358163356781006
1,1100,0.4339362919330597
1,1110,0.5203775584697723
1,1120,0.47395629435777664
1,1130,0.3341235131025314
1,1140,0.40880478620529176
