Epochs,Iterations,Loss
1,10,2.300519585609436
1,20,1.8704875111579895
1,30,1.6071017384529114
1,40,1.489184057712555
1,50,1.5097944378852843
1,60,1.466956079006195
1,70,1.4276366472244262
1,80,1.2839395999908447
1,90,1.3357193350791932
1,100,1.256057572364807
1,110,1.3904050171375275
1,120,1.2850690841674806
1,130,1.2642144858837128
1,140,1.2058144450187682
1,150,1.2632490873336792
1,160,1.2235148310661317
1,170,1.1690421998500824
1,180,1.2476847350597382
1,190,1.1774420261383056
1,200,1.288570261001587
1,210,1.2611284732818604
1,220,1.1387076497077941
1,230,1.1100673019886016
1,240,1.183559000492096
1,250,1.2071603298187257
1,260,1.0092525899410247
1,270,1.3960586130619048
1,280,1.3769994378089905
1,290,1.1785439252853394
1,300,1.0294596076011657
1,310,1.1067697703838348
1,320,1.2856879591941834
1,330,1.2019906222820282
1,340,1.1011999428272248
1,350,1.1175188422203064
1,360,1.1337688088417053
1,370,1.112225556373596
1,380,1.1125252187252044
1,390,1.0610453844070435
1,400,1.0956463992595673
1,410,1.1084397315979004
1,420,1.0146573066711426
1,430,1.1873452544212342
1,440,1.1078024625778198
1,450,1.0631041288375855
1,460,1.251559466123581
1,470,1.172778034210205
1,480,1.2051289558410645
1,490,1.1919630408287047
1,500,1.1402283966541291
1,510,1.147048044204712
1,520,1.2404627680778504
1,530,1.2065073609352113
1,540,1.0975292325019836
1,550,1.2325939893722535
1,560,1.1776745975017548
1,570,1.1713311672210693
1,580,1.0860285997390746
1,590,1.1453261911869048
1,600,1.0857644855976105
1,610,0.96654771566391
1,620,1.2948215067386628
1,630,1.1885005712509156
1,640,1.1520473659038544
1,650,1.1789293825626372
1,660,0.9351059079170227
1,670,1.065036815404892
1,680,1.2189723253250122
1,690,1.0651475131511687
1,700,0.9997351288795471
1,710,1.3494363963603973
1,720,1.2411102533340455
1,730,0.9980032682418823
1,740,0.9675233483314514
1,750,1.105577862262726
1,760,1.1439421236515046
1,770,1.0296333491802216
