Epochs,Iterations,Loss
1,10,1.5834851264953613
1,20,0.9427510559558868
1,30,0.6717872679233551
1,40,0.651468625664711
1,50,0.6276677399873734
1,60,0.5584055602550506
1,70,0.5437212079763413
1,80,0.5383233666419983
1,90,0.5008363902568818
1,100,0.5187325805425644
1,110,0.532371461391449
1,120,0.5231748700141907
1,130,0.45649985373020174
1,140,0.5133197367191314
1,150,0.5037266433238983
1,160,0.4404202848672867
1,170,0.5057517796754837
1,180,0.5473287910223007
1,190,0.48065544962882994
1,200,0.4816076546907425
1,210,0.4678350895643234
1,220,0.43332158625125883
1,230,0.44845675826072695
1,240,0.4308528989553452
1,250,0.4333854466676712
1,260,0.5008986473083497
1,270,0.4583019882440567
1,280,0.46627505123615265
1,290,0.4873616904020309
1,300,0.49148553013801577
1,310,0.43815693259239197
1,320,0.4528095334768295
1,330,0.4224804937839508
1,340,0.40825839936733244
1,350,0.3763351172208786
1,360,0.4418765217065811
1,370,0.43953844904899597
1,380,0.46302375197410583
1,390,0.3760029196739197
1,400,0.39333119094371793
1,410,0.41765146851539614
1,420,0.4109969615936279
1,430,0.41272854804992676
1,440,0.3955413937568665
1,450,0.42381941378116605
1,460,0.37420651167631147
1,470,0.35589085817337035
1,480,0.3785576194524765
1,490,0.4079154789447784
1,500,0.3994438052177429
1,510,0.42533186376094817
1,520,0.3754867523908615
1,530,0.40007097721099855
1,540,0.42314182221889496
1,550,0.3904221087694168
1,560,0.3195774793624878
1,570,0.3860951453447342
1,580,0.39731888473033905
1,590,0.39924982488155364
1,600,0.39630369246006014
1,610,0.3493228778243065
1,620,0.3977367073297501
1,630,0.3772317498922348
1,640,0.3494678229093552
1,650,0.33427456617355344
1,660,0.388504695892334
1,670,0.3965296298265457
1,680,0.36831214725971223
1,690,0.41745215356349946
1,700,0.3826029717922211
1,710,0.3607798457145691
1,720,0.3273317441344261
1,730,0.36601778864860535
1,740,0.35567955374717714
1,750,0.3884828180074692
1,760,0.35674736499786375
1,770,0.359078386425972
1,780,0.3524783283472061
1,790,0.34896833151578904
1,800,0.35750741958618165
2,810,0.3564873203635216
2,820,0.3515458256006241
2,830,0.28214009404182433
2,840,0.41882903277873995
2,850,0.33866150081157687
2,860,0.3529334872961044
2,870,0.3888079643249512
2,880,0.3354021221399307
2,890,0.3177552819252014
2,900,0.36234521567821504
2,910,0.3432217985391617
2,920,0.32969851046800613
2,930,0.35633447021245956
2,940,0.3634103864431381
2,950,0.31591874212026594
2,960,0.3248333215713501
2,970,0.34802736043930055
2,980,0.34644438326358795
2,990,0.30142068713903425
2,1000,0.3563611894845963
2,1010,0.35779836773872375
2,1020,0.36330238431692125
2,1030,0.39845718145370485
2,1040,0.3463645875453949
2,1050,0.30342528223991394
2,1060,0.40809003859758375
2,1070,0.4054234027862549
2,1080,0.35787899494171144
2,1090,0.30664628446102143
2,1100,0.3666784554719925
2,1110,0.3076621234416962
2,1120,0.3182547718286514
2,1130,0.33812420517206193
2,1140,0.3649221003055573
2,1150,0.34875797033309935
2,1160,0.30204614996910095
2,1170,0.3721547245979309
2,1180,0.3148113876581192
2,1190,0.33503233790397646
2,1200,0.3184348940849304
2,1210,0.31702087074518204
2,1220,0.35289257019758224
2,1230,0.3545061588287354
2,1240,0.32694453597068784
2,1250,0.34274386167526244
2,1260,0.3680789977312088
2,1270,0.31419924795627596
2,1280,0.3127670526504517
2,1290,0.28270846903324126
2,1300,0.306125283241272
2,1310,0.3189196974039078
2,1320,0.3113051563501358
2,1330,0.3298983573913574
2,1340,0.34979108572006223
2,1350,0.312331947684288
2,1360,0.3624023675918579
2,1370,0.36240375638008115
2,1380,0.3266399383544922
2,1390,0.32883901745080946
2,1400,0.3612969309091568
2,1410,0.33248522877693176
2,1420,0.3657282292842865
2,1430,0.3794306606054306
2,1440,0.29492912292480467
2,1450,0.29323916882276535
2,1460,0.31355129927396774
2,1470,0.3214298963546753
2,1480,0.3387874662876129
2,1490,0.32046370655298234
2,1500,0.3096942827105522
2,1510,0.32321338504552843
2,1520,0.3307629287242889
2,1530,0.35574927628040315
2,1540,0.29129976183176043
2,1550,0.3449331268668175
2,1560,0.331067718565464
2,1570,0.34589568972587587
2,1580,0.30305047929286955
2,1590,0.3176501467823982
2,1600,0.31651475578546523
2,1610,0.2900056213140488
3,1620,0.3324405252933502
