Epochs,Iterations,Loss
1,10,2.3253386497497557
1,20,1.8043511390686036
1,30,1.5644513487815856
1,40,1.4831895589828492
1,50,1.4144611001014709
1,60,1.4082027792930603
1,70,1.3973557114601136
1,80,1.322574782371521
1,90,1.3041320025920868
1,100,1.2598704278469086
1,110,1.3980928003787993
1,120,1.264089399576187
1,130,1.3128056645393371
1,140,1.224562680721283
1,150,1.2667955040931702
1,160,1.2155958652496337
1,170,1.1697840452194215
1,180,1.2314492881298065
1,190,1.1501495659351348
1,200,1.3107367992401122
1,210,1.2615368604660033
1,220,1.1191856145858765
1,230,1.085210484266281
1,240,1.1280853271484375
1,250,1.171806138753891
1,260,0.9612347722053528
1,270,1.3812564015388489
1,280,1.277522587776184
1,290,1.1230583548545838
1,300,1.0706040680408477
1,310,1.0045457422733306
1,320,1.201768583059311
1,330,1.2082044005393981
1,340,1.1638639986515045
1,350,1.1137516915798187
1,360,1.0952540814876557
1,370,1.0871827840805053
1,380,1.056469166278839
1,390,1.0345102787017821
1,400,1.100556194782257
1,410,1.1020872235298156
1,420,1.0279845654964448
1,430,1.1903544127941132
1,440,1.0568964898586273
1,450,1.0139188408851623
1,460,1.231702548265457
1,470,1.0853686034679413
1,480,1.0992416322231293
1,490,1.1957160472869872
1,500,1.0939208805561065
1,510,1.1353877246379853
1,520,1.2134964764118195
1,530,1.1468464374542235
1,540,1.0106314182281495
1,550,1.1492222905158997
1,560,1.1011508464813233
1,570,1.1082005977630616
1,580,1.0451702773571014
1,590,1.0572866916656494
1,600,1.074150836467743
1,610,0.9572192549705505
1,620,1.2597156643867493
1,630,1.1450312912464142
1,640,1.1269865095615388
1,650,1.1031271040439605
1,660,0.9646194815635681
1,670,1.0061756074428558
1,680,1.147192543745041
1,690,0.9773981273174286
1,700,0.9827859282493592
1,710,1.2065482079982757
1,720,1.1510620415210724
1,730,0.9806347191333771
1,740,1.0036257684230805
1,750,1.0276376247406005
1,760,1.1333173394203186
1,770,1.03997500538826
1,780,0.9546924948692321
1,790,0.923254007101059
1,800,1.064259684085846
1,810,1.0706401824951173
1,820,1.0369254767894744
1,830,1.0522566616535187
1,840,1.0611223101615905
1,850,1.0079396963119507
1,860,1.1645708978176117
1,870,1.0216844022274016
1,880,0.890412449836731
1,890,1.0420510053634644
1,900,0.9755466222763062
1,910,1.0895206689834596
1,920,0.9682484090328216
1,930,0.9178374946117401
1,940,1.0856520712375641
1,950,1.1102242469787598
1,960,0.9267055451869964
1,970,1.1140048682689667
1,980,0.8972289979457855
1,990,1.07181156873703
1,1000,1.1625085651874543
1,1010,1.0379115402698518
1,1020,1.01418496966362
1,1030,0.9203939497470855
1,1040,1.1209379076957702
1,1050,0.9855015873908997
1,1060,1.2042661607265472
1,1070,0.9515296876430511
1,1080,1.0004437923431397
1,1090,1.0809845864772796
1,1100,1.053917145729065
1,1110,0.8715781509876251
1,1120,1.0363741636276245
1,1130,0.9407924354076386
1,1140,1.1622964024543763
1,1150,1.1081632137298585
1,1160,1.157688057422638
1,1170,0.924130916595459
1,1180,1.080606573820114
1,1190,0.9881383597850799
1,1200,1.0173468232154845
1,1210,1.0468001186847686
1,1220,1.092462134361267
1,1230,1.0550696015357972
1,1240,1.060106599330902
1,1250,1.0819772601127624
1,1260,0.9366996049880981
1,1270,1.1127487123012543
1,1280,0.9680168002843856
1,1290,1.234935986995697
1,1300,0.9139279186725616
1,1310,1.0508221685886383
1,1320,1.0977132320404053
1,1330,1.0033227026462554
1,1340,1.0444755971431732
1,1350,1.0470276057720185
1,1360,1.046930056810379
1,1370,1.061314731836319
1,1380,1.0791177690029143
1,1390,1.026666271686554
1,1400,0.9790740996599198
1,1410,1.1917339742183686
1,1420,1.0634904682636261
1,1430,0.960297018289566
1,1440,1.0506952583789826
1,1450,0.9151828527450562
1,1460,0.9785799503326416
1,1470,1.1071922123432159
1,1480,0.9488298714160919
1,1490,1.0141624629497528
1,1500,0.9777060627937317
1,1510,0.9549110472202301
1,1520,0.9910721480846405
1,1530,0.8888902485370636
1,1540,1.1138478875160218
1,1550,1.0539259284734726
1,1560,0.8414735853672027
1,1570,1.1121107697486878
1,1580,1.086232203245163
1,1590,1.0704511642456054
1,1600,0.9833021342754364
1,1610,0.9567906320095062
2,1620,1.024063366651535
2,1630,0.9500879883766175
2,1640,1.1050678491592407
2,1650,1.0408225655555725
2,1660,1.0138903319835664
2,1670,0.8991128027439117
2,1680,0.9097353935241699
2,1690,0.9333970189094544
2,1700,1.0272907674312592
2,1710,0.9695953547954559
2,1720,0.8680237114429474
2,1730,0.9751256048679352
2,1740,0.8345519244670868
2,1750,0.9016611635684967
2,1760,0.9468955516815185
2,1770,0.9501376211643219
2,1780,0.8955506920814514
2,1790,0.9414989233016968
2,1800,0.9328804433345794
2,1810,1.0134962499141693
2,1820,0.8376062124967575
2,1830,0.9881126999855041
2,1840,1.1146317303180695
2,1850,0.9864847600460053
2,1860,0.8756911218166351
2,1870,0.9234491229057312
2,1880,1.109328603744507
2,1890,0.9514992773532868
2,1900,0.9571485698223114
2,1910,0.959166157245636
2,1920,0.981867253780365
2,1930,0.9695454418659211
2,1940,0.983480817079544
2,1950,0.9795728325843811
2,1960,0.9851324021816253
2,1970,0.8763055741786957
2,1980,0.8676715075969696
2,1990,0.8950889348983765
2,2000,1.1106024146080018
2,2010,0.9653346061706543
2,2020,0.9576795816421508
2,2030,0.9659548014402389
2,2040,0.9016426146030426
2,2050,0.8894170641899108
2,2060,1.0852254629135132
2,2070,0.9309670031070709
2,2080,0.9776505947113037
2,2090,0.8910677194595337
2,2100,0.8800734043121338
2,2110,0.985309386253357
2,2120,0.8964108169078827
2,2130,1.1005165517330169
2,2140,1.0561111450195313
2,2150,0.9787816822528839
2,2160,1.0288881480693817
2,2170,0.947648286819458
2,2180,0.920509061217308
2,2190,0.9799060642719268
2,2200,0.9224771857261658
2,2210,0.9016195774078369
