Epochs,Iterations,Loss
1,10,1.4838685989379883
1,20,1.0390354335308074
1,30,0.8095960110425949
1,40,0.6524270951747895
1,50,0.4765609323978424
1,60,0.5217249363660812
1,70,0.5341197431087494
1,80,0.5426012724637985
1,90,0.5027288585901261
1,100,0.5849354028701782
1,110,0.5283353865146637
1,120,0.5069480746984482
1,130,0.45465717911720277
1,140,0.49319476187229155
1,150,0.43707681000232695
1,160,0.5206040918827057
1,170,0.5058957815170289
1,180,0.45363528430461886
1,190,0.49583059549331665
1,200,0.45399242639541626
1,210,0.3746828705072403
1,220,0.6456239759922028
1,230,0.39633542001247407
1,240,0.5601585447788239
1,250,0.4182426750659943
1,260,0.44673281610012056
1,270,0.5253422647714615
1,280,0.4423025488853455
1,290,0.46788778007030485
1,300,0.430652791261673
1,310,0.40890845060348513
1,320,0.4859104439616203
1,330,0.601597574353218
1,340,0.48686200976371763
1,350,0.5397586047649383
1,360,0.5305921316146851
1,370,0.4094546675682068
1,380,0.47468874901533126
1,390,0.40952162742614745
1,400,0.5156365901231765
1,410,0.4684466451406479
1,420,0.36594038009643554
1,430,0.46606933176517484
1,440,0.38230845928192136
1,450,0.35709584057331084
1,460,0.5020289778709411
1,470,0.43529403805732725
1,480,0.4748558670282364
1,490,0.4890006840229034
1,500,0.37486312389373777
1,510,0.48291956782341006
1,520,0.37580277770757675
1,530,0.5182421788573265
1,540,0.3909904360771179
1,550,0.4529890537261963
1,560,0.4119220972061157
1,570,0.4314946115016937
1,580,0.4880937248468399
1,590,0.40590819120407107
1,600,0.4797605395317078
1,610,0.38756259977817537
1,620,0.4516916811466217
1,630,0.4699739009141922
1,640,0.35851579904556274
1,650,0.45955638885498046
1,660,0.37517317235469816
1,670,0.4058408096432686
1,680,0.4224574685096741
1,690,0.3312135964632034
1,700,0.34560183733701705
1,710,0.39106009155511856
1,720,0.4511837437748909
1,730,0.3376006692647934
1,740,0.4469629883766174
1,750,0.45974583774805067
1,760,0.37557939291000364
1,770,0.38896262347698213
1,780,0.2991499572992325
1,790,0.3369988530874252
1,800,0.3791759520769119
1,810,0.40217373967170716
1,820,0.3596318647265434
1,830,0.41288995146751406
1,840,0.4163579374551773
1,850,0.3964147925376892
1,860,0.4438143581151962
1,870,0.3988561451435089
1,880,0.3584443926811218
1,890,0.3881326079368591
1,900,0.4015820398926735
1,910,0.3799459218978882
1,920,0.3905912578105927
1,930,0.35276087522506716
1,940,0.3665952682495117
1,950,0.435707089304924
1,960,0.3328191891312599
1,970,0.38463555872440336
1,980,0.3778855577111244
1,990,0.44243490397930146
1,1000,0.3784099996089935
1,1010,0.4169561803340912
1,1020,0.3755657374858856
1,1030,0.3460305318236351
1,1040,0.37827826887369154
1,1050,0.39226186722517015
1,1060,0.36463485062122347
1,1070,0.3525476336479187
1,1080,0.3864704668521881
1,1090,0.3645784467458725
1,1100,0.4179167479276657
1,1110,0.3213756918907166
1,1120,0.29290358871221545
1,1130,0.3397935450077057
1,1140,0.3796038508415222
1,1150,0.31716282814741137
1,1160,0.37896024286746977
1,1170,0.38624819964170454
1,1180,0.3891740769147873
1,1190,0.42067053616046907
